as_of,future_observations,last_modelled_week,raw_phase,official_phase,phase_status,activity_level,activity_momentum,negative_level_domains,negative_momentum_domains,positive_momentum_domains,confirming_domains,concentration,dominant_domain,labor_stress_level,labor_stress_momentum,recession_alert,recession_alert_character,evidence_quality_high,phase_separation,confirmation_pending,filtered_winner,contraction_evidence,alert_evidence,information_lag_weeks,weeks_since_any_new_observation,fresh_coincident_domains,stale_domains,carried_forward_domains,withheld,raw_recovery,filtered_recovery,raw_expansion,filtered_expansion,raw_slowdown,filtered_slowdown,raw_contraction,filtered_contraction,age_production,arrived_production,age_employment,arrived_employment,age_real_income,arrived_real_income,age_consumption,arrived_consumption,age_labor_stress,arrived_labor_stress,latest_observation_PAYEMS,latest_observation_W875RX1,latest_observation_INDPRO,latest_observation_CMRMTSPL,latest_observation_RRSFS,latest_observation_ICSA,latest_observation_CCSA
2014-04-25,0,2014-04-25,expansion,expansion,official,0.5267137434771556,0.5435857511823761,0,0,1,0,0.4011469590347913,labor_stress,1.0564480823884606,1.2087706960067692,none,absent,True,0.8243870411109118,0,expansion,0.0,0.0,0,0,4,,4,0,0.20061254522453661,0.06643406924500671,0.6573929740510258,0.8908211103559185,0.14199356647226155,0.042744749300827396,9.142521760889946e-07,7.109824739605825e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2014-03-01,2014-02-01,2014-03-01,2014-01-01,2014-03-01,2014-04-19,2014-04-12
2014-05-02,0,2014-05-02,expansion,expansion,official,0.544250591839863,0.666785645285214,0,0,1,0,0.3747651827759998,labor_stress,1.0198308626340618,1.0662488377564625,none,absent,True,0.8426291366784916,0,expansion,0.0,0.0,0,0,4,,4,0,0.20293369520064924,0.06421824031454315,0.6885929910778948,0.9068473769930347,0.10847240353884316,0.02893431876346833,9.101826127202706e-07,6.392895388873582e-08,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2014-04-01,2014-03-01,2014-03-01,2014-01-01,2014-03-01,2014-04-26,2014-04-19
2014-05-09,0,2014-05-09,expansion,expansion,official,0.534406741823596,0.579172779578518,0,0,1,0,0.3615064004635965,labor_stress,0.9659572881006337,0.6110990287808531,none,absent,True,0.8335463295140189,0,expansion,0.0,0.0,0,0,4,,4,0,0.20066167081568487,0.06513300218830091,0.6676880363378431,0.8986793317023197,0.13164937993712877,0.03618760004034473,9.129093432205032e-07,6.606903463370799e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2014-04-01,2014-03-01,2014-03-01,2014-02-01,2014-03-01,2014-05-03,2014-04-26
2014-05-16,0,2014-05-16,expansion,expansion,official,0.5166038285156672,0.2619497104408711,0,0,1,0,0.38546884389533087,labor_stress,0.99567340264918,0.6122826220965457,none,absent,True,0.7226750044361607,0,expansion,0.0,0.0,0,0,4,,4,0,0.1881282764999113,0.0702295578201303,0.5620611869145455,0.8262226767987678,0.24980962302401413,0.10354767236260706,9.135615291174697e-07,9.301849475557094e-08,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2014-04-01,2014-03-01,2014-04-01,2014-02-01,2014-04-01,2014-05-10,2014-05-03
2014-05-23,0,2014-05-23,expansion,expansion,official,0.5184538833380155,0.16097892191232582,0,0,1,0,0.386997035722161,labor_stress,1.0032005800522752,0.10613518821970401,none,absent,True,0.6640603105713471,0,expansion,0.0,0.0,0,0,4,,4,0,0.17467503628564296,0.06761631476068822,0.5237906172609478,0.7982219481721317,0.30153342696147456,0.13416163760078462,9.194919347746259e-07,9.946639549562283e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2014-04-01,2014-03-01,2014-04-01,2014-02-01,2014-04-01,2014-05-17,2014-05-10
2014-05-30,0,2014-05-30,expansion,expansion,official,0.5653465286788337,0.32129018334348797,0,0,1,0,0.4154948363088897,labor_stress,1.1744928169560553,0.7395228437191084,none,absent,True,0.7376456624800236,0,expansion,0.0,0.0,0,0,4,,4,0,0.1802353908935439,0.06381904471678732,0.5932728230134675,0.8369132615905959,0.22649087605187238,0.0992675991105723,9.100411161061116e-07,9.458204447760439e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2014-04-01,2014-04-01,2014-04-01,2014-03-01,2014-04-01,2014-05-24,2014-05-17
2014-06-06,0,2014-06-06,expansion,expansion,official,0.5712238446483704,0.2880942707950366,0,0,1,0,0.4197191592668977,labor_stress,1.198767959145095,0.5725675681304815,none,absent,True,0.7378580827296634,0,expansion,0.0,0.0,0,0,4,,4,0,0.17498962659812986,0.06190193988368439,0.5827753993888258,0.8379780262950053,0.2422340622367173,0.10011994356534197,9.117763270948262e-07,9.025596830953104e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2014-05-01,2014-04-01,2014-04-01,2014-03-01,2014-04-01,2014-05-31,2014-05-24
2014-06-13,0,2014-06-13,expansion,expansion,official,0.5656493983724481,0.21796438548720348,0,0,1,0,0.39961822957710647,labor_stress,1.1302190556947656,0.0821968945302791,none,absent,True,0.7133318882564965,0,expansion,0.0,0.0,0,0,4,,4,0,0.1685733066395486,0.06081094853512695,0.5552194705643299,0.8262604248511587,0.2762063069778968,0.11292853659466219,9.158182248684008e-07,9.001905228784252e-08,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2014-05-01,2014-04-01,2014-04-01,2014-03-01,2014-04-01,2014-06-07,2014-05-31
2014-06-20,0,2014-06-20,expansion,expansion,official,0.5892333004567432,0.1545877047592792,0,0,0,0,0.40254117813714174,labor_stress,1.1859533348174691,0.4048640292837763,none,absent,True,0.5965162865914563,0,expansion,0.0,0.0,0,0,4,,4,0,0.14530634234796055,0.04891901419081868,0.5391771251927134,0.7737985796987641,0.3155156027877068,0.17728229310730784,9.296716192162877e-07,1.1300310947409045e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2014-05-01,2014-04-01,2014-05-01,2014-03-01,2014-05-01,2014-06-14,2014-06-07
2014-06-27,0,2014-06-27,expansion,expansion,official,0.5858318617400277,0.1337252430182794,0,0,0,0,0.39312543692753166,labor_stress,1.1515270330630885,0.4090041378198477,none,absent,True,0.5661426478432776,0,expansion,0.0,0.0,0,0,4,,4,0,0.14366184519633043,0.047971981636799,0.5294823613521067,0.7590852744633259,0.3268548625154105,0.19294262662004819,9.309361523657467e-07,1.1727982702183281e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2014-05-01,2014-05-01,2014-05-01,2014-04-01,2014-05-01,2014-06-21,2014-06-14
2014-07-04,0,2014-07-04,expansion,expansion,official,0.5883680882156466,0.16067354050197893,0,0,0,0,0.38513812021337074,labor_stress,1.133014897444544,0.5375229254982072,none,absent,True,0.5905022455580453,0,expansion,0.0,0.0,0,0,4,,4,0,0.1462337715219067,0.04839737582216373,0.5416859078196365,0.7710523773928214,0.31207939131406986,0.1805501318347761,9.293443870269648e-07,1.1495023882516417e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2014-06-01,2014-05-01,2014-05-01,2014-04-01,2014-05-01,2014-06-28,2014-06-21
2014-07-11,0,2014-07-11,expansion,expansion,official,0.5966826810967476,0.16773413456592484,0,0,0,0,0.39342006575868804,labor_stress,1.1737346981707637,0.5700261503341977,none,absent,True,0.6080745759182733,0,expansion,0.0,0.0,0,0,4,,4,0,0.14499522559008263,0.048241762770747446,0.546050046735753,0.7799163508200374,0.3089537988990123,0.17184177490176406,9.287751520854019e-07,1.1150745112031494e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2014-06-01,2014-05-01,2014-05-01,2014-04-01,2014-05-01,2014-07-05,2014-06-28
2014-07-18,0,2014-07-18,expansion,expansion,official,0.6050911053572323,0.29057605446312695,0,0,0,0,0.39642651243123833,labor_stress,1.199370782999653,0.6432778404467785,none,absent,True,0.7408312172946119,0,expansion,0.0,0.0,0,0,4,,4,0,0.15597878155249906,0.051237625172211,0.5973160371921599,0.8447967515323547,0.24670425916705058,0.10396553423774284,9.220882904518625e-07,8.905769151405244e-08,4.0,0,5.0,0,7.0,0,8.0,0,0.0,1,2014-06-01,2014-05-01,2014-06-01,2014-04-01,2014-05-01,2014-07-12,2014-06-28
2014-07-25,0,2014-07-25,expansion,expansion,official,0.6219855676397072,0.15825311329641337,0,0,0,0,0.4189689204431629,labor_stress,1.3029631090261802,0.45806924409216415,none,absent,True,0.6305894009510404,0,expansion,0.0,0.0,0,0,4,,4,0,0.13781517987872008,0.04633857088777414,0.5457861749074078,0.792125362864939,0.316397716404302,0.16153596191389852,9.288095701155505e-07,1.0433338845699884e-07,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2014-06-01,2014-05-01,2014-06-01,2014-04-01,2014-06-01,2014-07-19,2014-07-12
2014-08-01,0,2014-08-01,expansion,expansion,official,0.6499707649620503,0.13657733519978404,0,0,0,0,0.4176949708841692,labor_stress,1.3574475987319239,0.5343913733331627,none,absent,True,0.5847851914537636,0,expansion,0.0,0.0,0,0,4,,4,0,0.12898838676973115,0.04174541863609653,0.5400559348072855,0.7715198306949607,0.3309547488659914,0.18673463924119704,9.29556991989884e-07,1.1142774582729971e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2014-07-01,2014-06-01,2014-06-01,2014-04-01,2014-06-01,2014-07-26,2014-07-19
2014-08-08,0,2014-08-08,expansion,expansion,official,0.6651791240954209,0.2221559323736836,0,0,0,0,0.4238292056510621,labor_stress,1.4096116989051575,0.9333045542545331,none,absent,True,0.648242959617646,0,expansion,0.0,0.0,0,0,4,,4,0,0.13442235132916716,0.04180213737804136,0.580083678914648,0.803220357956148,0.28549304542019766,0.15497739833850202,9.243359871099283e-07,1.0632730853919219e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2014-07-01,2014-06-01,2014-06-01,2014-05-01,2014-06-01,2014-08-02,2014-07-26
2014-08-15,0,2014-08-15,expansion,expansion,official,0.6555018943396524,0.16837908951334862,0,0,0,0,0.4104722997018424,labor_stress,1.3453268501425564,0.5426940136077933,none,absent,True,0.6532545656226103,0,expansion,0.0,0.0,0,0,4,,4,0,0.13115940847555965,0.04242784276866154,0.5552175755778762,0.8054133123487092,0.3136220883671755,0.15215874672609891,9.27579388649584e-07,9.815653043577422e-08,4.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2014-07-01,2014-06-01,2014-07-01,2014-05-01,2014-06-01,2014-08-09,2014-08-02
2014-08-22,0,2014-08-22,expansion,expansion,official,0.6328300419411147,0.1210943818402525,0,0,0,0,0.39720752101629697,labor_stress,1.256824260920347,0.35328276515464596,none,absent,True,0.600207126602385,0,expansion,0.0,0.0,0,0,4,,4,0,0.1311173983765414,0.04319775229641112,0.5305777199129472,0.7785046342681403,0.33830395091723175,0.17829750766575542,9.307932796528577e-07,1.0576969301646482e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2014-07-01,2014-06-01,2014-07-01,2014-05-01,2014-07-01,2014-08-16,2014-08-09
2014-08-29,0,2014-08-29,expansion,expansion,official,0.6307142936281694,0.14172664203302027,0,0,0,0,0.39826175119992896,labor_stress,1.2559468954359048,0.4101025513128568,none,absent,True,0.6014918671151557,0,expansion,0.0,0.0,0,0,4,,4,0,0.13392898560855263,0.04381976527269977,0.5396802313654947,0.7788359967347744,0.3263898534199559,0.17734412961961876,9.296059967376343e-07,1.0837290701063672e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2014-07-01,2014-07-01,2014-07-01,2014-05-01,2014-07-01,2014-08-23,2014-08-16
2014-09-05,0,2014-09-05,expansion,expansion,official,0.6170818142446237,-0.009764281195611147,0,0,0,0,0.3930723298820525,labor_stress,1.2127889322648908,0.1527711292203332,none,absent,True,0.3524008032965686,0,expansion,0.0,0.0,0,0,4,,4,0,0.11878509388563639,0.03809499027232876,0.46585791337328264,0.6571528366433517,0.41535605350609595,0.3047520333467831,9.392349851076304e-07,1.397375365095453e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2014-08-01,2014-07-01,2014-07-01,2014-06-01,2014-07-01,2014-08-30,2014-08-23
2014-09-12,0,2014-09-12,expansion,expansion,official,0.6234234622612027,-0.008222311509117251,0,0,0,0,0.38268980042114925,labor_stress,1.1928890017530078,-0.027908947004079955,none,absent,True,0.3591703953395986,0,expansion,0.0,0.00598048864373142,0,0,4,,4,0,0.11766470510160788,0.03782133486078591,0.4673187166848509,0.6606744609397645,0.4150156391690955,0.30150406560016585,9.390444457357912e-07,1.3859928373072109e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2014-08-01,2014-07-01,2014-07-01,2014-06-01,2014-07-01,2014-09-06,2014-08-30
2014-09-19,0,2014-09-19,slowdown,expansion,official,0.6365187049595366,-0.1407117487162931,0,1,0,1,0.40361901855929266,labor_stress,1.2845552749520006,-0.10885448301230871,none,absent,True,0.16005526371977535,2,slowdown,0.0,0.023325960645494727,0,0,4,,4,0,0.0948680221261314,0.02263134046833469,0.38671708098022844,0.40865660435645207,0.5184139835043294,0.5687118680762274,9.133893107681733e-07,1.8709898579744502e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2014-08-01,2014-07-01,2014-08-01,2014-06-01,2014-08-01,2014-09-13,2014-09-06
2014-09-26,0,2014-09-26,slowdown,slowdown,official,0.6367650354548584,-0.16630794959375234,0,1,0,1,0.40206989568906076,labor_stress,1.2801202569188799,-0.23919372474550357,none,absent,True,0.3142921880465269,0,slowdown,0.0,0.051255798159750766,0,0,4,,4,0,0.09160697643449528,0.01836678418726342,0.3736067737559286,0.3336704126101818,0.5347853358524133,0.6479626006567087,9.13957162899934e-07,2.02545846111472e-07,5.0,0,7.0,0,8.0,0,5.0,0,0.0,1,2014-08-01,2014-07-01,2014-08-01,2014-06-01,2014-08-01,2014-09-20,2014-09-13
2014-10-03,0,2014-10-03,slowdown,expansion,official,0.6727255773012245,-0.050818231470159514,0,1,1,1,0.39752755584924643,labor_stress,1.3371347725091454,-0.2251547142312526,none,absent,False,0.029523677963312567,0,expansion,0.0,0.04824743876383985,0,0,4,,4,0,0.09955221589448694,0.025514257040222726,0.4360996737676831,0.5020046229642343,0.46434719961762305,0.47248094500092175,9.107202068837899e-07,1.7499462136020448e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2014-09-01,2014-08-01,2014-08-01,2014-07-01,2014-08-01,2014-09-27,2014-09-20
2014-10-10,0,2014-10-10,expansion,expansion,official,0.6955852913483014,0.06793797366882223,0,1,1,1,0.4170033240231297,labor_stress,1.4503068931691938,0.36087418178764263,none,absent,True,0.1377800460386649,0,expansion,0.0,0.0,0,0,4,,4,0,0.1088731929992642,0.026799162319860202,0.4991063119348162,0.5554903513366637,0.39201958751785415,0.4177103052979988,9.075480653757735e-07,1.8104547724749578e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2014-09-01,2014-08-01,2014-08-01,2014-07-01,2014-08-01,2014-10-04,2014-09-27
2014-10-17,0,2014-10-17,expansion,expansion,official,0.7233286687780234,0.3328968135666973,0,0,1,0,0.41554674097334676,labor_stress,1.5028843548164852,0.8204315100082431,none,absent,True,0.7528740925371112,0,expansion,0.0,0.0,0,0,4,,4,0,0.12570146753878844,0.0357439439507287,0.6486412543233193,0.8585650306461114,0.22565639727696268,0.1056909381090002,8.80860929569481e-07,8.729415964037551e-08,4.0,0,5.0,0,7.0,0,8.0,0,0.0,1,2014-09-01,2014-08-01,2014-09-01,2014-07-01,2014-08-01,2014-10-11,2014-10-04
2014-10-24,0,2014-10-24,expansion,expansion,official,0.7196965775469485,0.2961754898203471,0,0,0,0,0.42956454058013954,labor_stress,1.5457806484552685,0.9487117608480345,none,absent,True,0.7433763620277785,0,expansion,0.0,0.0,0,0,4,,4,0,0.1237449261628649,0.035815272862720834,0.6339509269555099,0.8537805016098169,0.24230326332247493,0.11040413958203842,8.835591502653478e-07,8.594542392207732e-08,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2014-09-01,2014-08-01,2014-09-01,2014-07-01,2014-09-01,2014-10-18,2014-10-11
2014-10-31,0,2014-10-31,expansion,expansion,official,0.709019702748731,0.29927606716385313,0,0,0,0,0.4306509289045068,labor_stress,1.5266999680016915,1.0601967500358354,none,absent,True,0.761398367524872,0,expansion,0.0,0.0,0,0,4,,4,0,0.12630651117783226,0.036908322951740465,0.6334837443104263,0.8622449819496486,0.24020886086678223,0.10084661442477659,8.836449592367991e-07,8.067383431780723e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2014-09-01,2014-09-01,2014-09-01,2014-07-01,2014-09-01,2014-10-25,2014-10-18
2014-11-07,0,2014-11-07,expansion,expansion,official,0.7036993390369221,0.29063915405397767,0,0,0,0,0.4389279504453769,labor_stress,1.544366543066213,1.1535234206592935,none,absent,True,0.736717446844093,0,expansion,0.0,0.0,0,0,4,,4,0,0.13187850514870825,0.03988323399145742,0.614400917864094,0.8484170622294008,0.2537196571273678,0.11169961538530777,9.198598299839839e-07,8.839383397013004e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2014-10-01,2014-09-01,2014-09-01,2014-08-01,2014-09-01,2014-11-01,2014-10-25
2014-11-14,0,2014-11-14,expansion,expansion,official,0.6820930580150911,0.17908306898668241,0,0,0,0,0.41925964514685343,labor_stress,1.429870467302696,0.5645884420049864,none,absent,True,0.6921612958079809,0,expansion,0.0,0.0,0,0,4,,4,0,0.12633075367013918,0.04044504969013224,0.563808839061164,0.8258580787075795,0.3098594808099066,0.13369678289959866,9.264587901854057e-07,8.870268956374625e-08,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2014-10-01,2014-09-01,2014-09-01,2014-08-01,2014-09-01,2014-11-08,2014-11-01
2014-11-21,0,2014-11-21,expansion,expansion,official,0.6596123845120871,0.021529687921544548,0,1,0,1,0.4188883622972938,labor_stress,1.381519757496405,0.33549849031717555,none,absent,True,0.38676914126638595,0,expansion,0.0,0.0,0,0,4,,4,0,0.11057875791643762,0.03514745554369892,0.4719375087137405,0.6758107788773523,0.41748282405450626,0.28904163761096635,9.093153156757527e-07,1.2796798240193282e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2014-10-01,2014-09-01,2014-10-01,2014-08-01,2014-10-01,2014-11-15,2014-11-08
2014-11-28,0,2014-11-28,slowdown,expansion,official,0.6309035093187229,-0.07294326740868738,0,1,0,1,0.41096369578482217,labor_stress,1.2963921893661816,-0.14946602790808872,none,absent,True,0.2302464071299869,0,expansion,0.0,0.0320284345517333,0,0,4,,4,0,0.1044529146126935,0.033326745812019457,0.4210618205332541,0.598459759753703,0.474484352879631,0.36821335262371613,9.119744214962718e-07,1.4181056134997019e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2014-10-01,2014-10-01,2014-10-01,2014-09-01,2014-10-01,2014-11-22,2014-11-15
2014-12-05,0,2014-12-05,slowdown,expansion,official,0.6208033924484554,-0.16028078914497818,0,1,0,1,0.3887045825337501,labor_stress,1.2065456174860636,-0.8312099952532913,none,absent,False,0.08555714407379206,0,expansion,0.0,0.15,0,0,4,,4,0,0.09505878215271764,0.03009298544335737,0.3755752976887568,0.5277320036394456,0.5293650060799642,0.44217485956565356,9.140785613295607e-07,1.5135154351822987e-07,7.0,0,3.0,0,5.0,0,7.0,0,0.0,1,2014-11-01,2014-10-01,2014-10-01,2014-09-01,2014-10-01,2014-11-29,2014-11-22
2014-12-12,0,2014-12-12,slowdown,expansion,official,0.6167495103902144,-0.19828282768488883,0,0,0,0,0.3734955620747831,labor_stress,1.1517660252127022,-1.1740819761362504,none,absent,False,0.07605961110423504,0,expansion,0.0,0.15,0,0,4,,4,0,0.0922586042117489,0.02794275275847256,0.3851675987262251,0.5240583511159919,0.5225728678080244,0.4479987400117568,9.29254001592202e-07,1.5611377871398057e-07,8.0,0,4.0,0,6.0,0,8.0,0,0.0,1,2014-11-01,2014-10-01,2014-10-01,2014-09-01,2014-10-01,2014-12-06,2014-11-29
2014-12-19,0,2014-12-19,expansion,expansion,official,0.6650405038652438,0.04088581368458146,0,0,2,0,0.34158693494110515,labor_stress,1.1358457366350843,-1.3999377565785964,none,absent,True,0.5533992879748418,0,expansion,0.0,0.15,0,0,4,,4,0,0.11143389428612635,0.0361029573387631,0.5121002986908375,0.758648113005357,0.37646490108318065,0.2052488250305151,9.059398555250926e-07,1.0462536481885614e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2014-11-01,2014-10-01,2014-11-01,2014-09-01,2014-11-01,2014-12-13,2014-12-06
2014-12-26,0,2014-12-26,expansion,expansion,official,0.7204839444663647,0.2915315093075061,0,0,3,0,0.338071903210021,labor_stress,1.2178768916900349,-1.0953553578669717,none,absent,True,0.7662844781819818,0,expansion,0.0,0.15,0,0,4,,4,0,0.13124630682112684,0.03960740389278532,0.6264503942539671,0.8633384980619815,0.24230242314481817,0.09705401987999968,8.757800878274153e-07,7.816523348502195e-08,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2014-11-01,2014-11-01,2014-11-01,2014-10-01,2014-11-01,2014-12-20,2014-12-13
2015-01-02,0,2015-01-02,expansion,expansion,official,0.7175467484403032,0.2713668308373652,0,0,3,0,0.33536237581036943,labor_stress,1.203190911559728,-1.1983322442406183,none,absent,True,0.7637272778414731,0,expansion,0.0,0.15,0,0,4,,4,0,0.13024155804511858,0.039537999400071605,0.6180351535523264,0.8620946008298648,0.25172241100671355,0.09836732298839165,8.773958414188796e-07,7.678167203785775e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2014-11-01,2014-11-01,2014-11-01,2014-10-01,2014-11-01,2014-12-27,2014-12-20
2015-01-09,0,2015-01-09,expansion,expansion,official,0.7225494735747559,0.37226994181325324,0,0,4,0,0.33547823504587365,labor_stress,1.211998110640921,-0.7693290953849675,none,absent,True,0.8063380740208023,0,expansion,0.0,0.15,0,0,4,,4,0,0.13698462879672696,0.040047021360657055,0.6565303811546944,0.8831454900186173,0.20648412019372855,0.076807415997815,8.698548501546489e-07,7.262291054635865e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2014-12-01,2014-11-01,2014-11-01,2014-10-01,2014-11-01,2015-01-03,2014-12-27
2015-01-16,0,2015-01-16,expansion,expansion,official,0.6533932600708393,0.1419308953065915,0,0,3,0,0.3272334585256271,labor_stress,1.0690606813515764,-1.083223824009802,none,absent,True,0.6050396354498457,0,expansion,0.0,0.15,0,0,4,,4,0,0.13714276827931363,0.04489209015940667,0.5377836452972883,0.7800737194526878,0.3250726661381114,0.175034084002842,9.202852867373393e-07,1.063850634547731e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2014-12-01,2014-11-01,2014-12-01,2014-10-01,2014-12-01,2015-01-10,2015-01-03
2015-01-23,0,2015-01-23,expansion,expansion,official,0.6233094424732716,0.1093440708577396,0,0,3,0,0.29476261091717076,labor_stress,0.918641593363738,-1.2465230343974594,none,absent,True,0.5589455149308171,0,expansion,0.0,0.15,0,0,4,,4,0,0.14043321368784037,0.046873179380307356,0.5187162926405616,0.7560361108755466,0.3408495711288335,0.1970905959447295,9.225427645198307e-07,1.1379941661913918e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2014-12-01,2014-11-01,2014-12-01,2014-10-01,2014-12-01,2015-01-17,2015-01-10
2015-01-30,0,2015-01-30,expansion,expansion,official,0.6399935428909808,0.21664244269914149,0,0,3,0,0.3131475642475284,labor_stress,1.0020620954522834,-0.7104072597348023,none,absent,True,0.6245421532972851,0,expansion,0.0,0.15,0,0,4,,4,0,0.14871688807504427,0.047969810725121534,0.5678394198618532,0.7882861150258753,0.2834427765056262,0.16374396172859018,9.155574763137501e-07,1.1252041296158713e-07,6.0,0,7.0,0,8.0,0,6.0,0,0.0,1,2014-12-01,2014-11-01,2014-12-01,2014-10-01,2014-12-01,2015-01-24,2015-01-17
