as_of,future_observations,last_modelled_week,raw_phase,official_phase,phase_status,activity_level,activity_momentum,negative_level_domains,negative_momentum_domains,positive_momentum_domains,confirming_domains,concentration,dominant_domain,labor_stress_level,labor_stress_momentum,recession_alert,recession_alert_character,evidence_quality_high,phase_separation,confirmation_pending,filtered_winner,contraction_evidence,alert_evidence,slowdown_evidence,information_lag_weeks,weeks_since_any_new_observation,fresh_coincident_domains,stale_domains,carried_forward_domains,withheld,raw_recovery,filtered_recovery,raw_expansion,filtered_expansion,raw_slowdown,filtered_slowdown,raw_contraction,filtered_contraction,age_production,arrived_production,age_employment,arrived_employment,age_real_income,arrived_real_income,age_consumption,arrived_consumption,age_labor_stress,arrived_labor_stress,latest_observation_PAYEMS,latest_observation_W875RX1,latest_observation_INDPRO,latest_observation_CMRMTSPL,latest_observation_RRSFS,latest_observation_ICSA,latest_observation_CCSA,gate
2014-04-18,0,2014-04-18,expansion,expansion,official,0.534832434928797,0.5501680626495313,0,0,1,0,0.41052870973443173,labor_stress,1.0978203471772172,1.2164251342411512,none,absent,True,0.8243238130468313,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.1985095382801714,0.06616196847026178,0.6610862080785701,0.8904857815170931,0.14040333987080816,0.04335217724215053,9.137704503932144e-07,7.277049459844716e-08,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2014-03-01,2014-02-01,2014-03-01,2014-01-01,2014-03-01,2014-04-12,2014-04-05,persist17w
2014-04-25,0,2014-04-25,expansion,expansion,official,0.5267137434771556,0.5435857511823761,0,0,1,0,0.4011469590347913,labor_stress,1.0564480823884606,1.2087706960067692,none,absent,True,0.8246577183198485,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.20061254522453661,0.06647163573612361,0.6573929740510258,0.891129354055972,0.14199356647226155,0.04239893947102968,9.142521760889946e-07,7.073687469264854e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2014-03-01,2014-02-01,2014-03-01,2014-01-01,2014-03-01,2014-04-19,2014-04-12,persist17w
2014-05-02,0,2014-05-02,expansion,expansion,official,0.544250591839863,0.666785645285214,0,0,1,0,0.3747651827759998,labor_stress,1.0198308626340618,1.0662488377564625,none,absent,True,0.8426348260703407,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.20293369520064924,0.06421934406723045,0.6885929910778948,0.9068541701375711,0.10847240353884316,0.02892642187693909,9.101826127202706e-07,6.391825957639609e-08,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2014-04-01,2014-03-01,2014-03-01,2014-01-01,2014-03-01,2014-04-26,2014-04-19,persist17w
2014-05-09,0,2014-05-09,expansion,expansion,official,0.534406741823596,0.579172779578518,0,0,1,0,0.3615064004635965,labor_stress,0.9659572881006337,0.6110990287808531,none,absent,True,0.8335472209507491,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.20066167081568487,0.06513327280220192,0.6676880363378431,0.898680493752951,0.13164937993712877,0.03618616737733759,9.129093432205032e-07,6.60675094672479e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2014-04-01,2014-03-01,2014-03-01,2014-02-01,2014-03-01,2014-05-03,2014-04-26,persist17w
2014-05-16,0,2014-05-16,expansion,expansion,official,0.5166038285156672,0.2619497104408711,0,0,1,0,0.38546884389533087,labor_stress,0.99567340264918,0.6122826220965457,none,absent,True,0.755826730404959,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.1875257775336881,0.06782540154172771,0.5848143717978191,0.8440006208223599,0.22765894003273257,0.08817389041740095,9.106357601309303e-07,8.721851141239387e-08,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2014-04-01,2014-03-01,2014-04-01,2014-02-01,2014-04-01,2014-05-10,2014-05-03,persist17w
2014-05-23,0,2014-05-23,expansion,expansion,official,0.5184538833380155,0.16097892191232582,0,0,1,0,0.386997035722161,labor_stress,1.0032005800522752,0.10613518821970401,none,absent,True,0.763069787528624,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.17281741045005583,0.0612315628742837,0.5997533385056384,0.8509190691671794,0.22742834133094053,0.08784928163855547,9.097133653237621e-07,8.631998141287853e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2014-04-01,2014-03-01,2014-04-01,2014-02-01,2014-04-01,2014-05-17,2014-05-10,persist17w
2014-05-30,0,2014-05-30,expansion,expansion,official,0.5653465286788337,0.32129018334348797,0,0,1,0,0.4154948363088897,labor_stress,1.1744928169560553,0.7395228437191084,none,absent,True,0.7615616771665127,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.1802353908935439,0.06266835384507788,0.5932728230134675,0.849446618996172,0.22649087605187238,0.08788494182965935,9.100411161061116e-07,8.532909076979182e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2014-04-01,2014-04-01,2014-04-01,2014-03-01,2014-04-01,2014-05-24,2014-05-17,persist17w
2014-06-06,0,2014-06-06,expansion,expansion,official,0.5712238446483704,0.2880942707950366,0,0,1,0,0.4197191592668977,labor_stress,1.198767959145095,0.5725675681304815,none,absent,True,0.7633070221839106,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.1746153391304225,0.060547401643241384,0.5979272216738848,0.8513797676734137,0.22745652936957522,0.08807274548950317,9.098261174783008e-07,8.519384184105546e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2014-05-01,2014-04-01,2014-04-01,2014-03-01,2014-04-01,2014-05-31,2014-05-24,persist17w
2014-06-13,0,2014-06-13,expansion,expansion,official,0.5656493983724481,0.21796438548720348,0,0,1,0,0.39961822957710647,labor_stress,1.1302190556947656,0.0821968945302791,none,absent,True,0.7694749190913808,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.16738690797113767,0.05719462753854117,0.6052689810836351,0.8561401039648823,0.22734320157242094,0.08666518487350153,9.093728062896837e-07,8.36230751846411e-08,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2014-05-01,2014-04-01,2014-04-01,2014-03-01,2014-04-01,2014-06-07,2014-05-31,persist17w
2014-06-20,0,2014-06-20,expansion,expansion,official,0.5892333004567432,0.1545877047592792,0,0,0,0,0.40254117813714174,labor_stress,1.1859533348174691,0.4048640292837763,none,absent,True,0.7867833084547217,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.14351744692891832,0.043981187944481324,0.6269250733138038,0.8714010215421523,0.22955656153103185,0.08461771308743059,9.182262461241274e-07,7.742593596037892e-08,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2014-05-01,2014-04-01,2014-05-01,2014-03-01,2014-05-01,2014-06-14,2014-06-07,persist17w
2014-06-27,0,2014-06-27,expansion,expansion,official,0.5858318617400277,0.1337252430182794,0,0,0,0,0.39312543692753166,labor_stress,1.1515270330630885,0.4090041378198477,none,absent,True,0.7881028586062854,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.14166184573976318,0.043226983374663616,0.6288432230516194,0.8724378990784382,0.2294940132325644,0.08433504047215275,9.179760529302576e-07,7.707474552723545e-08,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2014-05-01,2014-05-01,2014-05-01,2014-04-01,2014-05-01,2014-06-21,2014-06-14,persist17w
2014-07-04,0,2014-07-04,expansion,expansion,official,0.5883680882156466,0.16067354050197893,0,0,0,0,0.38513812021337074,labor_stress,1.133014897444544,0.5375229254982072,none,absent,True,0.7863505398771041,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.1445052725448619,0.044308488342486095,0.6259039501019282,0.87102098703863,0.2295898589937738,0.0846704471615258,9.183594359750951e-07,7.74573581137305e-08,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2014-06-01,2014-05-01,2014-05-01,2014-04-01,2014-05-01,2014-06-28,2014-06-21,persist17w
2014-07-11,0,2014-07-11,expansion,expansion,official,0.5966826810967476,0.16773413456592484,0,0,0,0,0.39342006575868804,labor_stress,1.1737346981707637,0.5700261503341977,none,absent,True,0.7862315977413353,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.1433447538602474,0.04426446506116428,0.6271035875152009,0.8709835273862117,0.22955074042159002,0.08475192964487632,9.1820296168636e-07,7.790774772061677e-08,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2014-06-01,2014-05-01,2014-05-01,2014-04-01,2014-05-01,2014-07-05,2014-06-28,persist17w
2014-07-18,0,2014-07-18,expansion,expansion,official,0.6050911053572323,0.29057605446312695,0,0,0,0,0.39642651243123833,labor_stress,1.199370782999653,0.6432778404467785,none,absent,True,0.7763001530062482,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.1556010866805965,0.05000931061856997,0.6144341185995018,0.8631453806780652,0.22996387486440228,0.08684522767181699,9.198554994576091e-07,8.103154773907437e-08,4.0,0,5.0,0,7.0,0,8.0,0,0.0,1,2014-06-01,2014-05-01,2014-06-01,2014-04-01,2014-05-01,2014-07-12,2014-06-28,persist17w
2014-07-25,0,2014-07-25,expansion,expansion,official,0.6219855676397072,0.15825311329641337,0,0,0,0,0.4189689204431629,labor_stress,1.3029631090261802,0.45806924409216415,none,absent,True,0.7898233716746792,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.1360963780840613,0.04187843587822444,0.6345962913224299,0.8739724291261358,0.22930641336785523,0.08414905745145657,9.172256534714209e-07,7.75441831777462e-08,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2014-06-01,2014-05-01,2014-06-01,2014-04-01,2014-06-01,2014-07-19,2014-07-12,persist17w
2014-08-01,0,2014-08-01,expansion,expansion,official,0.6499707649620503,0.13657733519978404,0,0,0,0,0.4176949708841692,labor_stress,1.3574475987319239,0.5343913733331627,none,absent,True,0.797754370404063,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.12710910093986832,0.0374782082422964,0.6438865113322912,0.8801380438283971,0.2290034717139536,0.08238367342433411,9.160138868558143e-07,7.450497231518178e-08,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2014-07-01,2014-06-01,2014-06-01,2014-04-01,2014-06-01,2014-07-26,2014-07-19,persist17w
2014-08-08,0,2014-08-08,expansion,expansion,official,0.6651791240954209,0.2221559323736836,0,0,0,0,0.4238292056510621,labor_stress,1.4096116989051575,0.9333045542545331,none,absent,True,0.7949697541066065,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.13333416358037017,0.03935480988129761,0.6374516144689184,0.8778074347766637,0.2292133050974911,0.08283768067005713,9.168532203899643e-07,7.467198160108709e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2014-07-01,2014-06-01,2014-06-01,2014-05-01,2014-06-01,2014-08-02,2014-07-26,persist17w
2014-08-15,0,2014-08-15,expansion,expansion,official,0.6555018943396524,0.16837908951334862,0,0,0,0,0.4104722997018424,labor_stress,1.3453268501425564,0.5426940136077933,none,absent,True,0.7958855723251674,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.12957098658449978,0.038616458615221214,0.641341640520944,0.878634519256322,0.22908645654873008,0.08274894693115448,9.163458261949203e-07,7.519730236576814e-08,4.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2014-07-01,2014-06-01,2014-07-01,2014-05-01,2014-06-01,2014-08-09,2014-08-02,persist17w
2014-08-22,0,2014-08-22,expansion,expansion,official,0.6328300419411147,0.1210943818402525,0,0,0,0,0.39720752101629697,labor_stress,1.256824260920347,0.35328276515464596,none,absent,True,0.7967454289822651,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.12907277657420743,0.03815691983441744,0.6418566441791679,0.8792942172326743,0.22906966296797288,0.08254878825040922,9.162786518718915e-07,7.468249891220734e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2014-07-01,2014-06-01,2014-07-01,2014-05-01,2014-07-01,2014-08-16,2014-08-09,persist17w
2014-08-29,0,2014-08-29,expansion,expansion,official,0.6307142936281694,0.14172664203302027,0,0,0,0,0.39826175119992896,labor_stress,1.2559468954359048,0.4101025513128568,none,absent,True,0.7950392572065225,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.13206707061616418,0.03920672507518033,0.6387614185643699,0.8779162285564266,0.22917059413708948,0.08287697134990413,9.166823765483579e-07,7.501848896064145e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2014-07-01,2014-07-01,2014-07-01,2014-05-01,2014-07-01,2014-08-23,2014-08-16,persist17w
2014-09-05,0,2014-09-05,expansion,expansion,official,0.6170818142446237,-0.009764281195611147,0,0,0,0,0.3930723298820525,labor_stress,1.2127889322648908,0.1527711292203332,none,absent,True,0.8057773410327004,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.11565296906497509,0.03303352009800903,0.6557288061533108,0.886371874408486,0.22861731031247307,0.08059453337578557,9.144692412498922e-07,7.211771952025326e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2014-08-01,2014-07-01,2014-07-01,2014-06-01,2014-07-01,2014-08-30,2014-08-23,persist17w
2014-09-12,0,2014-09-12,expansion,expansion,official,0.6234234622612027,-0.008222311509117251,0,0,0,0,0.38268980042114925,labor_stress,1.1928890017530078,-0.027908947004079955,none,absent,True,0.8064919134546271,0,expansion,0.0,0.00598048864373142,0.0,0,0,4,,4,0,0.11456702144978974,0.03259725327137642,0.6568513588578051,0.8869472941531378,0.22858070536958364,0.08045538069851066,9.143228214783345e-07,7.187697527130102e-08,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2014-08-01,2014-07-01,2014-07-01,2014-06-01,2014-07-01,2014-09-06,2014-08-30,persist17w
2014-09-19,0,2014-09-19,expansion,expansion,official,0.6365187049595366,-0.1407117487162931,0,1,0,1,0.40361901855929266,labor_stress,1.2845552749520006,-0.10885448301230871,none,absent,True,0.8032181931120682,0,expansion,0.0,0.023325960645494727,0.0,0,0,4,,4,0,0.0930952677892904,0.025356421751187835,0.6660175047545164,0.888930850929925,0.240886331134961,0.0857126578178568,8.963212321300875e-07,6.950103037729445e-08,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2014-08-01,2014-07-01,2014-08-01,2014-06-01,2014-08-01,2014-09-13,2014-09-06,persist17w
2014-09-26,0,2014-09-26,expansion,expansion,official,0.6367650354548584,-0.16630794959375234,0,1,0,1,0.40206989568906076,labor_stress,1.2801202569188799,-0.23919372474550357,none,absent,True,0.8062086043394912,0,expansion,0.0,0.051255798159750766,0.0,0,0,4,,4,0,0.08979545125993499,0.02398363719527217,0.6694349117645099,0.891112449451674,0.24076874109186744,0.0849038451121828,8.958836877836929e-07,6.824087095789102e-08,5.0,0,7.0,0,8.0,0,5.0,0,0.0,1,2014-08-01,2014-07-01,2014-08-01,2014-06-01,2014-08-01,2014-09-20,2014-09-13,persist17w
2014-10-03,0,2014-10-03,expansion,expansion,official,0.6727255773012245,-0.050818231470159514,0,1,1,1,0.39752755584924643,labor_stress,1.3371347725091454,-0.2251547142312526,none,absent,True,0.8008025812868353,0,expansion,0.0,0.04824743876383985,0.0,0,0,4,,4,0,0.09805005837200544,0.026778308350806197,0.6608861479291336,0.887012101572316,0.24106289672064066,0.08620952028548065,8.969782203558722e-07,6.979139715146674e-08,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2014-09-01,2014-08-01,2014-08-01,2014-07-01,2014-08-01,2014-09-27,2014-09-20,persist17w
2014-10-10,0,2014-10-10,expansion,expansion,official,0.6955852913483014,0.06793797366882223,0,1,1,1,0.4170033240231297,labor_stress,1.4503068931691938,0.36087418178764263,none,absent,True,0.796084171415026,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.1077596396299372,0.029655781441521988,0.650830561274612,0.8832141597765655,0.2414089008297733,0.08712998836153946,8.982656775061332e-07,7.042037299680671e-08,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2014-09-01,2014-08-01,2014-08-01,2014-07-01,2014-08-01,2014-10-04,2014-09-27,persist17w
2014-10-17,0,2014-10-17,expansion,expansion,official,0.7233286687780234,0.3328968135666973,0,0,1,0,0.41554674097334676,labor_stress,1.5028843548164852,0.8204315100082431,none,absent,True,0.8127449600021098,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.12554776416949737,0.03574419128402569,0.6545053951580402,0.8885003504042422,0.2199459608886189,0.07575539040213246,8.797838435544756e-07,6.790959960550324e-08,4.0,0,5.0,0,7.0,0,8.0,0,0.0,1,2014-09-01,2014-08-01,2014-09-01,2014-07-01,2014-08-01,2014-10-11,2014-10-04,persist17w
2014-10-24,0,2014-10-24,expansion,expansion,official,0.7196965775469485,0.2961754898203471,0,0,0,0,0.42956454058013954,labor_stress,1.5457806484552685,0.9487117608480345,none,absent,True,0.8136334540447236,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.12315157791406647,0.035162420456905104,0.6570169062482819,0.8892354827942659,0.21983063651510565,0.0756020287495423,8.793225460604226e-07,6.79992867743945e-08,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2014-09-01,2014-08-01,2014-09-01,2014-07-01,2014-09-01,2014-10-18,2014-10-11,persist17w
2014-10-31,0,2014-10-31,expansion,expansion,official,0.709019702748731,0.29927606716385313,0,0,0,0,0.4306509289045068,labor_stress,1.5266999680016915,1.0601967500358354,none,absent,True,0.8119764787245363,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.12576046367910854,0.03610165132566579,0.6542824587414462,0.8879373794922538,0.21995619775465414,0.07596090076771753,8.798247910186165e-07,6.841436282150181e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2014-09-01,2014-09-01,2014-09-01,2014-07-01,2014-09-01,2014-10-25,2014-10-18,persist17w
2014-11-07,0,2014-11-07,expansion,expansion,official,0.7036993390369221,0.29063915405397767,0,0,0,0,0.4389279504453769,labor_stress,1.544366543066213,1.1535234206592935,none,absent,True,0.7957537560928601,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.1314102634482045,0.03890016627566941,0.6394403653684462,0.8784267575298385,0.22914845458953084,0.08267300143697827,9.165938183581234e-07,7.475751392400481e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2014-10-01,2014-09-01,2014-09-01,2014-08-01,2014-09-01,2014-11-01,2014-10-25,persist17w
2014-11-14,0,2014-11-14,expansion,expansion,official,0.6820930580150911,0.17908306898668241,0,0,0,0,0.41925964514685343,labor_stress,1.429870467302696,0.5645884420049864,none,absent,True,0.7989648279853565,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.12486524555875488,0.03681714508226614,0.646206002522604,0.8810738042601829,0.2289278362072963,0.08210897627482637,9.157113448291851e-07,7.438272460263313e-08,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2014-10-01,2014-09-01,2014-09-01,2014-08-01,2014-09-01,2014-11-08,2014-11-01,persist17w
2014-11-21,0,2014-11-21,expansion,expansion,official,0.6596123845120871,0.021529687921544548,0,1,0,1,0.4188883622972938,labor_stress,1.381519757496405,0.33549849031717555,none,absent,True,0.7922637074026401,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.10925922912723851,0.03101328609188235,0.6492775332154458,0.880625174379151,0.24146233919279791,0.08836146697651096,8.984645179266899e-07,7.255245570418552e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2014-10-01,2014-09-01,2014-10-01,2014-08-01,2014-10-01,2014-11-15,2014-11-08,persist17w
2014-11-28,0,2014-11-28,expansion,expansion,official,0.6309035093187229,-0.07294326740868738,0,1,0,1,0.41096369578482217,labor_stress,1.2963921893661816,-0.14946602790808872,none,absent,True,0.7959159168083085,0,expansion,0.0,0.0320284345517333,0.0,0,0,4,,4,0,0.10280757811278224,0.028908677657404316,0.6559590917829278,0.8835035836625401,0.24123243249523893,0.08758766685423153,8.976090511450751e-07,7.182582407597741e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2014-10-01,2014-10-01,2014-10-01,2014-09-01,2014-10-01,2014-11-22,2014-11-15,persist17w
2014-12-05,0,2014-12-05,expansion,expansion,official,0.6208033924484554,-0.16028078914497818,0,1,0,1,0.3887045825337501,labor_stress,1.2065456174860636,-0.8312099952532913,none,absent,True,0.8015243586185543,0,expansion,0.0,0.15,0.0,0,0,4,,4,0,0.09321375848947334,0.025752224652995974,0.6658947915837017,0.8878860317130596,0.24089055358988135,0.08636167309450521,8.963369435902561e-07,7.053943927570713e-08,7.0,0,3.0,0,5.0,0,7.0,0,0.0,1,2014-11-01,2014-10-01,2014-10-01,2014-09-01,2014-10-01,2014-11-29,2014-11-22,persist17w
2014-12-12,0,2014-12-12,expansion,expansion,official,0.6167495103902144,-0.19828282768488883,0,0,0,0,0.3734955620747831,labor_stress,1.1517660252127022,-1.1740819761362504,none,absent,True,0.835269770280291,0,expansion,0.0,0.15,0.0,0,0,4,,4,0,0.086602722627439,0.022650235583981552,0.6953248028819244,0.906309736275108,0.21807160220422783,0.07103996599481703,8.722864088169113e-07,6.214609333096259e-08,8.0,0,4.0,0,6.0,0,8.0,0,0.0,1,2014-11-01,2014-10-01,2014-10-01,2014-09-01,2014-10-01,2014-12-06,2014-11-29,persist17w
2014-12-19,0,2014-12-19,expansion,expansion,official,0.6650405038652438,0.04088581368458146,0,0,2,0,0.34158693494110515,labor_stress,1.1358457366350843,-1.3999377565785964,none,absent,True,0.822647961750158,0,expansion,0.0,0.15,0.0,0,0,4,,4,0,0.10779625721151019,0.02980592834856498,0.6731112554046884,0.8964209838174589,0.21909161101735738,0.07377302206730095,8.763664440694295e-07,6.576667499296986e-08,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2014-11-01,2014-10-01,2014-11-01,2014-09-01,2014-11-01,2014-12-13,2014-12-06,persist17w
2014-12-26,0,2014-12-26,expansion,expansion,official,0.7204839444663647,0.2915315093075061,0,0,3,0,0.338071903210021,labor_stress,1.2178768916900349,-1.0953553578669717,none,absent,True,0.8112527050840261,0,expansion,0.0,0.15,0.0,0,0,4,,4,0,0.1305601589683843,0.038059984116314706,0.6516385793704437,0.8865963262706686,0.21780039045961022,0.07534362118664246,8.712015618384408e-07,6.842637414447353e-08,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2014-11-01,2014-11-01,2014-11-01,2014-10-01,2014-11-01,2014-12-20,2014-12-13,persist17w
2015-01-02,0,2015-01-02,expansion,expansion,official,0.7175467484403032,0.2713668308373652,0,0,3,0,0.33536237581036943,labor_stress,1.203190911559728,-1.1983322442406183,none,absent,True,0.8117012135927653,0,expansion,0.0,0.15,0.0,0,0,4,,4,0,0.12929973535967257,0.03773895733469345,0.6529366230036885,0.886981093891686,0.21776277058555651,0.07527988029892071,8.71051082342226e-07,6.847469979458061e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2014-11-01,2014-11-01,2014-11-01,2014-10-01,2014-11-01,2014-12-27,2014-12-20,persist17w
2015-01-09,0,2015-01-09,expansion,expansion,official,0.7225494735747559,0.37226994181325324,0,0,4,0,0.33547823504587365,labor_stress,1.211998110640921,-0.7693290953849675,none,absent,True,0.8178857982729069,0,expansion,0.0,0.15,0.0,0,0,4,,4,0,0.13698462879672696,0.039834491549966315,0.6565303811546944,0.8890256192959641,0.20648412019372855,0.07113982102305726,8.698548501546489e-07,6.81310123080809e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2014-12-01,2014-11-01,2014-11-01,2014-10-01,2014-11-01,2015-01-03,2014-12-27,persist17w
